url,listing_id,breed,litter_name,sire_name,dam_name,breeder_name,breeder_url,kennel_name,location,county,date_born,date_available,puppies_available,males_available,females_available,price,kc_registered,health_tested,health_tests,microchipped,vaccinated,wormed,vet_checked,five_star_breeder,assured_breeder,licensed_breeder,description,image_url,raw_card_text
https://www.champdogs.co.uk/litter/77133,77133,Golden Retriever,Litter of Show Golden Retriever Puppies,,"Standelbec Martina
Vale of Glamorgan",Ci aur llyn retrievers,https://www.champdogs.co.uk/breeder/429571,,,,21st February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Golden Retriever
Johnsongrace Choccy Chip x Standelbec Martina
Vale of Glamorgan
21st February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77132,77132,Border Collie,Donsedohr - Litter of Dual Purpose Border Collie Puppies,,Donsedohr Moncreiffe Maid,Donsedohr,https://www.champdogs.co.uk/breeder/260783,,South Yorkshire,,2nd January 2026,,,,,£250,,Parents Health Tested,,Yes,,Yes,,,,,,,"Border Collie
Rock Me Amadeus Wolfgang x Donsedohr Moncreiffe Maid
South Yorkshire
2nd January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77131,77131,Miniature Schnauzer,RAINBOWPAWS - Litter of Dual Purpose Miniature Schnauzer Puppies,,Silver'winhunters Serena Imp Rus,RAINBOWPAWS,https://www.champdogs.co.uk/breeder/36953,,Norfolk,,7th November 2025,,,,,,,Parents Health Tested,,,,,,,,,,,"Miniature Schnauzer
Ales Di Fortuna and Easy Win x Silver'winhunters Serena Imp Rus
Norfolk
7th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77130,77130,Jack Russell Terrier,Thornywait - Litter of Show Jack Russell Terrier Puppies,,Putjade Cinnamon Swirl,Thornywait,https://www.champdogs.co.uk/breeder/2037,,Leicestershire,,7th February 2026,,,,,,Yes,Yes,,,,,,,,,,,"Jack Russell Terrier
Calavey's Illusionist x Putjade Cinnamon Swirl
Leicestershire
7th February 2026
Sire Fully Health Tested"
https://www.champdogs.co.uk/litter/77126,77126,Labrador Retriever,SASSJEND - Litter of Show Labrador Retriever Puppies,ShCEx,Ansjoros Goldilocks,SASSJEND,https://www.champdogs.co.uk/breeder/540835,,Suffolk,,3rd December 2025,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Labrador Retriever
Magnavalleys Cornishman ShCEx x Ansjoros Goldilocks
Suffolk
3rd December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77118,77118,Golden Retriever,WINTERWOLD - Litter of Dual Purpose Golden Retriever Puppies,,Kenleap Dragonfly,WINTERWOLD,https://www.champdogs.co.uk/breeder/224404,,Lincolnshire,,14th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,Yes,,,,,,,"Golden Retriever
Burtoncroft Eiswein x Kenleap Dragonfly
Lincolnshire
14th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77125,77125,Whippet,Litter of Dual Purpose Whippet Puppies,Ch Collooney Eat My Shorts at Runforest JW,"Heavenshire Moon Halo
Tyne and Wear",Gareth Bainbridge,https://www.champdogs.co.uk/breeder/545012,,,,21st November 2025,,,,,,,,,,,,,,,,,,"Whippet
Ch Collooney Eat My Shorts at Runforest JW x Heavenshire Moon Halo
Tyne and Wear
21st November 2025"
https://www.champdogs.co.uk/litter/77124,77124,Labrador Retriever,Morkulla - Litter of Working Labrador Retriever Puppies,Ch Rowpainter Othello,"Birdsgreen Poetry at Morkulla
N Yorks",Morkulla,https://www.champdogs.co.uk/breeder/35333,,,,10th March 2026,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Ft Ch Rowpainter Othello x Birdsgreen Poetry at Morkulla
N Yorks
10th March 2026
Sire Health Tested
Dam Fully Health Tested"
https://www.champdogs.co.uk/litter/77123,77123,Standard Poodle,Altalune - Litter of Dual Purpose Standard Poodle Puppies,,Altalune Sweet Euphoria,Altalune,https://www.champdogs.co.uk/breeder/362674,,Berkshire,,31st December 2025,,,,,£2000,Yes,Parents Health Tested,,Yes,,,,,,,,,"Standard Poodle
No Pyro No Party x Altalune Sweet Euphoria
Berkshire
31st December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77120,77120,Whippet,SILKRIDGE - Litter of Show Whippet Puppies,,West Chelan Just Josie with Silkridge,SILKRIDGE,https://www.champdogs.co.uk/breeder/87120,,Flintshire,,22nd December 2025,,,,,,,Yes,,,,,,,,,,,"Whippet
Wolfscastle Crown Jules x West Chelan Just Josie with Silkridge
Flintshire
22nd December 2025
Sire Fully Health Tested"
https://www.champdogs.co.uk/litter/77119,77119,Basset Hound,REVEROS - Litter of Show Basset Hound Puppies,,What Love Is Lita Giraites Unija,REVEROS,https://www.champdogs.co.uk/breeder/388193,,Northamptonshire,,29th December 2025,,,,,,,Parents Health Tested,,,,Yes,,,,,,,"Basset Hound
Wildebeest Will V Grunsven (Imp Nld) x What Love Is Lita Giraites Unija
Northamptonshire
29th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77117,77117,Havanese,Kaspurgold - Litter of Show Havanese Puppies,Ch Adorele Master of The House,Locoka Missy Bee,Kaspurgold,https://www.champdogs.co.uk/breeder/9868,,Somerset,,21st December 2025,,,,,,Yes,Parents Fully Health Tested,,,,,,,,,,,"Havanese
Ch Adorele Master of The House x Locoka Missy Bee
Somerset
21st December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77116,77116,Shetland Sheepdog,Prince of Sunlight - Litter of Dual Purpose Shetland Sheepdog Puppies,Ch Stasyline Discovery,"Prince of Sunlight Piritta
Hungary",Prince of Sunlight,https://www.champdogs.co.uk/breeder/10120,,,,25th December 2025,,,,,,,Parents Health Tested,,,,,,,,,,,"Shetland Sheepdog
Rus Ch Stasyline Discovery x Prince of Sunlight Piritta
Hungary
25th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77112,77112,Labrador Retriever,Trewinnard - Litter of Show Labrador Retriever Puppies,Sh Ch Binnaig Bonnach for Tullochmohr JW,Trewinnard Bespoke,Trewinnard,https://www.champdogs.co.uk/breeder/43564,,Somerset,,5th January 2026,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Sh Ch Binnaig Bonnach for Tullochmohr JW x Trewinnard Bespoke
Somerset
5th January 2026
Sire Health Tested
Dam Fully Health Tested"
https://www.champdogs.co.uk/litter/77093,77093,Scottish Terrier,RILYNSON - Litter of Show Scottish Terrier Puppies,,"Glengracie Tak The High Road to Rilynson
Isle of Wight",RILYNSON,https://www.champdogs.co.uk/breeder/540601,,,,31st October 2025,,,,,,Yes,,,,,,,,,,,,"Scottish Terrier
Berrybreeze Tonka Bean x Glengracie Tak The High Road to Rilynson
Isle of Wight
31st October 2025"
https://www.champdogs.co.uk/litter/77115,77115,Labrador Retriever,Chaysehollow Labradors - Litter of Working Labrador Retriever Puppies,Ch Etomanni Missouri,Chaysehollow's Aurelia,Chaysehollow Labradors,https://www.champdogs.co.uk/breeder/85754,,Warwickshire,,21st December 2025,,,,,,,Parents Fully Health Tested,,Yes,,Yes,,,,Yes,,,"Labrador Retriever
Ft Ch Etomanni Missouri x Chaysehollow's Aurelia
Warwickshire
21st December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77114,77114,Rhodesian Ridgeback,PENHOLDA - Litter of Dual Purpose Rhodesian Ridgeback Puppies,Ch Hespa Hermes JW,Penholda Sweet Lady JW,PENHOLDA,https://www.champdogs.co.uk/breeder/73540,,,,10th June 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Rhodesian Ridgeback
Ch Hespa Hermes JW x Penholda Sweet Lady JW
Cleveland
10th June 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77113,77113,Golden Retriever,ROBYNGRACE - Litter of Working Golden Retriever Puppies,,Celynbryn Day Dreamer,ROBYNGRACE,https://www.champdogs.co.uk/breeder/506458,,West Glamorgan,,5th February 2026,,,,,,Yes,Parents Fully Health Tested,,Yes,,,,,,,,,"Golden Retriever
Brynbachlove Lion's Heart x Celynbryn Day Dreamer
West Glamorgan
5th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77111,77111,Miniature Poodle,Starmarla - Litter of Dual Purpose Miniature Poodle Puppies,,Starianna Jessie Jay with Starmarla,Starmarla,https://www.champdogs.co.uk/breeder/540133,,Lancashire,,5th November 2025,,,,,,Yes,Parents Health Tested,,Yes,,Yes,,,,,,,"Miniature Poodle
Silvora Cristal Star JW x Starianna Jessie Jay with Starmarla
Lancashire
5th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77109,77109,Cavalier King Charles Spaniel,leeabbie - Litter of Dual Purpose Cavalier King Charles Spaniel Puppies,,Leeabbie Proud Rosie,leeabbie,https://www.champdogs.co.uk/breeder/27544,,Derbyshire,,15th December 2025,,,,,,,Parents Health Tested,,Yes,,,,,,Yes,,,"Cavalier King Charles Spaniel
Kettreana Jack Flash x Leeabbie Proud Rosie
Derbyshire
15th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77108,77108,Labrador Retriever,Litter of Working Labrador Retriever Puppies,,Greenfox Jupiter,Lynette Cobb,https://www.champdogs.co.uk/breeder/539585,,Norfolk,,13th September 2025,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Greenfox Gallant x Greenfox Jupiter
Norfolk
13th September 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77107,77107,English Springer Spaniel,Finnavale - Litter of Working English Springer Spaniel Puppies,Ch Ddraighelwyr Blaidd,Churail Candour of Finnavale,Finnavale,https://www.champdogs.co.uk/breeder/171977,,Suffolk,,20th March 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"English Springer Spaniel
Ft Ch Ddraighelwyr Blaidd x Churail Candour of Finnavale
Suffolk
20th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77106,77106,German Shepherd,Litter of Dual Purpose German Shepherd Dog Puppies,,"Ylanris Isabella
Edinburgh",Linda Gaffin,https://www.champdogs.co.uk/breeder/544663,,,,17th January 2026,,,,,,Yes,Yes,,Yes,,Yes,,,,,,,"German Shepherd Dog
Zeuss z Vodnanske Doliny at Rockforce (Imp Cze) x Ylanris Isabella
Edinburgh
17th January 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77105,77105,Cocker Spaniel,Hartbriar - Litter of Working Cocker Spaniel Puppies,,Hartbriar Hawkridge,Hartbriar,https://www.champdogs.co.uk/breeder/335235,,Hampshire,,25th February 2026,,,,,,Yes,Parents Fully Health Tested,,,,,,,,,,,"Cocker Spaniel
Kenxtwen Drizzle Hartbriar x Hartbriar Hawkridge
Hampshire
25th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77104,77104,Labrador Retriever,Westwoodlabs - Litter of Dual Purpose Labrador Retriever Puppies,,Westwoodlabs Make A Mint,Westwoodlabs,https://www.champdogs.co.uk/breeder/122160,,Derbyshire,,14th March 2026,,,,,,,Parents Health Tested,,Yes,,Yes,,,,,,,"Labrador Retriever
Westwoodlabs Mr Lover Lover x Westwoodlabs Make A Mint
Derbyshire
14th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77103,77103,Labrador Retriever,Westwoodlabs - Litter of Working Labrador Retriever Puppies,,Westwoodlabs Best Friend,Westwoodlabs,https://www.champdogs.co.uk/breeder/122160,,Derbyshire,,23rd February 2026,,,,,,,Yes,,Yes,,Yes,,,,,,,"Labrador Retriever
Brooksflight Gambler x Westwoodlabs Best Friend
Derbyshire
23rd February 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77102,77102,Border Collie,Chastanse - Litter of Dual Purpose Border Collie Puppies,Sh Ch Tidespring Tonight I Am Here at Tonkory JW,,Chastanse,https://www.champdogs.co.uk/breeder/540806,,Buckinghamshire,,6th February 2026,,,,,,,Parents Health Tested,,Yes,,,,,,,,,"Border Collie
Sh Ch Tidespring Tonight I Am Here at Tonkory JW x Chastanse Oxford Blue (Awb)
Buckinghamshire
6th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77097,77097,Border Collie,Nashdom - Litter of Show Border Collie Puppies,,"Nashdom Three Times A Lady
Oxon",Nashdom,https://www.champdogs.co.uk/breeder/14884,,,,8th December 2025,,,,,,,Parents Health Tested,,,,,,,,,,,"Border Collie
Nashdom All Eyes On You JW x Nashdom Three Times A Lady
Oxon
8th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77096,77096,Cavalier King Charles Spaniel,Llapsttam - Litter of Dual Purpose Cavalier King Charles Spaniel Puppies,Ch Llapsttam's Heavenly Scent,Korraines Fanfare for Llapsttam,Llapsttam,https://www.champdogs.co.uk/breeder/61224,,,,27th November 2025,,,,,,Yes,Parents Health Tested,,Yes,,Yes,,,,,,,"Cavalier King Charles Spaniel
Ch Llapsttam's Heavenly Scent x Korraines Fanfare for Llapsttam
North East Lincs
27th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77095,77095,Shih Tzu,MINFAA - Litter of Dual Purpose Shih Tzu Puppies,,Minfaa Flash Dancer,MINFAA,https://www.champdogs.co.uk/breeder/25934,,Mid Glamorgan,,29th December 2025,,,,,,,,,,,,,,,,,,"Shih Tzu
Minfaa The Last Dance x Minfaa Flash Dancer
Mid Glamorgan
29th December 2025"
https://www.champdogs.co.uk/litter/77092,77092,Labrador Retriever,Netherdene - Litter of Show Labrador Retriever Puppies,,Irislav Hakuna Matata at Netherdene,Netherdene,https://www.champdogs.co.uk/breeder/152053,,Derbyshire,,18th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,Yes,,Yes,,,"Labrador Retriever
Mallorn's Tattoo In Rocheby (Imp Fin) x Irislav Hakuna Matata at Netherdene
Derbyshire
18th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77089,77089,Labrador Retriever,ESMALLENLAB - Litter of Show Labrador Retriever Puppies,,"Labracity Jade at Esmallenlab
Durham",ESMALLENLAB,https://www.champdogs.co.uk/breeder/201843,,Durham,,4th March 2026,,,,,£1800,,Parents Fully Health Tested,,,,,,,,,,,"Labrador Retriever
Claychalk Nautilus at Esmallenlab x Labracity Jade at Esmallenlab
Durham
4th March 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77088,77088,Cocker Spaniel,Litter of Working Cocker Spaniel Puppies,,Vee Ra,Chris Moore,https://www.champdogs.co.uk/breeder/323942,,Northumberland,,24th December 2025,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"Cocker Spaniel
Moelarthur Governor x Vee Ra
Northumberland
24th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77087,77087,Hungarian Vizsla,Fairwayview - Litter of Dual Purpose Hungarian Vizsla Puppies,,"Fairwayview Ginger Rogers
Manchester",Fairwayview,https://www.champdogs.co.uk/breeder/366470,,,,12th January 2026,,,,,,,Parents Fully Health Tested,,Yes,,,,,,,,,"Hungarian Vizsla
London Magyar Tim for Kinharrachie x Fairwayview Ginger Rogers
Manchester
12th January 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77083,77083,Bernese Mountain Dog Amedea Eugene Elton,RoundThorn Bernese - Litter of Dual Purpose Bernese Mountain Dog Puppies,,Grovehill Molly,RoundThorn Bernese,https://www.champdogs.co.uk/breeder/89775,,Northern Ireland,,24th December 2025,,,,,,,Parents Fully Health Tested,,Yes,,Yes,,,,,,,"Bernese Mountain Dog
Amedea Eugene Elton x Grovehill Molly
Northern Ireland
24th December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77086,77086,Standard Poodle,Litter of Dual Purpose Standard Poodle Puppies,Ch Montravia Dark Affair,Lady Gypsy,Shena Watson,https://www.champdogs.co.uk/breeder/67446,,Derbyshire,,3rd January 2026,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"Standard Poodle
Ir Ch Montravia Dark Affair x Lady Gypsy
Derbyshire
3rd January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77085,77085,Golden Retriever,CHUFFEXE - Litter of Show Golden Retriever Puppies,Ch Lady Sue Come Together at Strettonhill (Imp Hrv),Chuffexe Estuary Princess,CHUFFEXE,https://www.champdogs.co.uk/breeder/59464,,Devon,,17th February 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Golden Retriever
Bih Ch Lady Sue Come Together at Strettonhill (Imp Hrv) x Chuffexe Estuary Princess
Devon
17th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77081,77081,Labrador Retriever,Mochuto Labradors - Litter of Dual Purpose Labrador Retriever Puppies,,Aglabs Perfectly Prudent at Mochuto,Mochuto Labradors,https://www.champdogs.co.uk/breeder/51826,,Herefordshire,,25th February 2026,,,,,,,Parents Fully Health Tested,,,,,,,,,,,"Labrador Retriever
Mochuto Hot Off The Press x Aglabs Perfectly Prudent at Mochuto
Herefordshire
25th February 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77079,77079,Korthals Griffon Griffinorr Isulfr for Hundr (Imp Swe),Hundr Korthals - Litter of Dual Purpose Korthals Griffon Puppies,,Hundr's Nanna's Joy,Hundr Korthals,https://www.champdogs.co.uk/breeder/433333,,Worcestershire,,10th February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Korthals Griffon
Griffinorr Isulfr for Hundr (Imp Swe) x Hundr's Nanna's Joy
Worcestershire
10th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77078,77078,Miniature Smooth Haired Dachshund,Litter of Dual Purpose Miniature Smooth Haired Dachshund Puppies,,Hazel Hunny,Charlotte James,https://www.champdogs.co.uk/breeder/34140,,West Sussex,,4th December 2025,,,,,,Yes,Parents Health Tested,,,,,,,,,,,"Miniature Smooth Haired Dachshund
Plumyfeather Phoenix x Hazel Hunny
West Sussex
4th December 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77077,77077,Cocker Spaniel,Carthstars - Litter of Working Cocker Spaniel Puppies,,Carthstars Fern,Carthstars,https://www.champdogs.co.uk/breeder/327143,,North Yorkshire,,8th March 2026,,,,,,Yes,Parents Health Tested,,Yes,,Yes,,,,,,,"Cocker Spaniel
Marshepark Hunt of Farlavale (oftaw) x Carthstars Fern
North Yorkshire
8th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77076,77076,Boxer,Litter of Dual Purpose Boxer Puppies,,Baytreemulca Stoxx,Samantha Hilson,https://www.champdogs.co.uk/breeder/542282,,Essex,,19th November 2025,,,,,,Yes,Yes,,Yes,,,,,,,,,"Boxer
Ciro Di Casa Diana Beatrice at Sleipnir x Baytreemulca Stoxx
Essex
19th November 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77075,77075,Labrador Retriever,Litter of Dual Purpose Labrador Retriever Puppies,,Norfolkgame Chaffinch,Amanda Wild and Robert Evans,https://www.champdogs.co.uk/breeder/543884,,Norfolk,,22nd December 2025,,,,,,,Yes,,,,,,,,,,,"Labrador Retriever
Apollobay Bones of Countryways x Norfolkgame Chaffinch
Herefordshire
22nd December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77074,77074,Samoyed,PHARISKA - Litter of Dual Purpose Samoyed Puppies,,Heavenly Eylis,PHARISKA,https://www.champdogs.co.uk/breeder/157564,,Kent,,18th April 2026,,,,,,,Yes,,,,,,,,,,,"Samoyed
Kensesqui Blini by Saroxsha x Heavenly Eylis North Diamond at Phariska (Imp Ukr)
Kent
18th April 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77073,77073,Hungarian Vizsla,Litter of Dual Purpose Hungarian Vizsla Puppies,,Kobicha Imbera,Brigita Murray,https://www.champdogs.co.uk/breeder/234386,,North Somerset,,25th December 2025,,,,,,Yes,Yes,,,,,,,,,,,"Hungarian Vizsla
Magasparti Rutinos Johnnie Walker (Imp Hun) x Kobicha Imbera
North Somerset
25th December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77072,77072,German Shepherd,Dandgee - Litter of Show German Shepherd Dog Puppies,,Dandgee Tima,Dandgee,https://www.champdogs.co.uk/breeder/521473,,Ayrshire,,8th November 2025,,,,,,,Parents Health Tested,,,,,,,,,,,"German Shepherd Dog
Grauerhund Aus x Dandgee Tima
Ayrshire
8th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77071,77071,Labrador Retriever,Corve - Litter of Working Labrador Retriever Puppies,,Corve Echo The Stormborn,Corve,https://www.champdogs.co.uk/breeder/35439,,Derbyshire,,12th December 2025,,,,,,Yes,Yes,,,,Yes,,,,,,,"Labrador Retriever
Ravenvalley Jay of Millichope x Corve Echo The Stormborn
Derbyshire
12th December 2025
Sire Health Tested
Dam Fully Health Tested"
https://www.champdogs.co.uk/litter/77070,77070,German Shepherd,PALUKA GERMAN SHEPHERD DOGS - Litter of Dual Purpose German Shepherd Dog Puppies,Ch Blerio Bezique at Mascani,"Paluka Vella
County Durham",PALUKA GERMAN SHEPHERD DOGS,https://www.champdogs.co.uk/breeder/23326,,Durham,,20th March 2026,,,,,,,Parents Health Tested,,Yes,,Yes,,,,,,,"German Shepherd Dog
Ch Blerio Bezique at Mascani x Paluka Vella
County Durham
20th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77068,77068,Miniature Schnauzer,Ronarker - Litter of Dual Purpose Miniature Schnauzer Puppies,,Brandery Barcelona Ronarker,Ronarker,https://www.champdogs.co.uk/breeder/454632,,Hampshire,,18th May 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Miniature Schnauzer
Imperial Sparkle of Ronarker x Brandery Barcelona Ronarker
Hampshire
18th May 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77067,77067,Schnauzer,Minnienoom - Litter of Dual Purpose Schnauzer Puppies,,Minnienoom Zero to Sixty,Minnienoom,https://www.champdogs.co.uk/breeder/31619,,Derbyshire,,20th December 2025,,,,,,,Parents Fully Health Tested,,,,Yes,,,,,,,"Schnauzer
Minnienoom Apollo x Minnienoom Zero to Sixty
Derbyshire
20th December 2025
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77066,77066,Cocker Spaniel,EDDESWARREN - Litter of Show Cocker Spaniel Puppies,,Eddeswarren Moonlight,EDDESWARREN,https://www.champdogs.co.uk/breeder/66879,,Devon,,6th February 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Cocker Spaniel
Kerriglow Game of Thrones JW x Eddeswarren Moonlight
Devon
6th February 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77064,77064,Golden Retriever,CLOONMANNA - Litter of Dual Purpose Golden Retriever Puppies,,Kenxtwen Nara,CLOONMANNA,https://www.champdogs.co.uk/breeder/54290,,Essex,,1st January 2026,,,,,,,Parents Health Tested,,,,,,,,Yes,,,"Golden Retriever
Rowanvale Gabbro x Kenxtwen Nara
Essex
1st January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77063,77063,Cocker Spaniel,GLENBROWS - Litter of Show Cocker Spaniel Puppies,,Glenbrows Silk Tefetta,GLENBROWS,https://www.champdogs.co.uk/breeder/742,,Derbyshire,,2nd December 2025,,,,,,,Yes,,,,,,,,,,,"Cocker Spaniel
Glenbrows Jacob's Ladder x Glenbrows Silk Tefetta
Derbyshire
2nd December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77062,77062,Cocker Spaniel,Pinenutview - Litter of Working Cocker Spaniel Puppies,,"Naxshivan Konta for Pinenutview
Durham",Pinenutview,https://www.champdogs.co.uk/breeder/437808,,Durham,,4th January 2026,,,,,,Yes,Parents Health Tested,,Yes,,,,,,,,,"Cocker Spaniel
Cragglands Young Phantom at Naxshivan x Naxshivan Konta for Pinenutview
Durham
4th January 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77061,77061,Toy Poodle,DUCHYPAWS - Litter of Dual Purpose Toy Poodle Puppies,,Duchypaws Inferno,DUCHYPAWS,https://www.champdogs.co.uk/breeder/209806,,Devon,,3rd March 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Toy Poodle
Royaldeniz Alvin at Duchypaws x Duchypaws Inferno
Devon
3rd March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77060,77060,Japanese Spitz Mayumi's Rough Diamond,Mayumi - Litter of Dual Purpose Japanese Spitz Puppies,,Mayumi's Lil Miss Dynamite,Mayumi,https://www.champdogs.co.uk/breeder/150252,,Gloucestershire,,12th January 2026,,,,,,,,,Yes,,Yes,,,,,,,"Japanese Spitz
Mayumi's Rough Diamond x Mayumi's Lil Miss Dynamite
Gloucestershire
12th January 2026"
https://www.champdogs.co.uk/litter/77057,77057,Jack Russell Terrier,ARCESSERE - Litter of Dual Purpose Jack Russell Terrier Puppies,,Speckled Hen,ARCESSERE,https://www.champdogs.co.uk/breeder/26952,,Somerset,,17th November 2025,,,,,,,Parents Health Tested,,Yes,,Yes,,,,,,,"Jack Russell Terrier
Tufterslodge Roll The Dice x Speckled Hen
Somerset
17th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/77058,77058,Labrador Retriever,Diklerbrook - Litter of Working Labrador Retriever Puppies,,Diklerbrook Charmed,Diklerbrook,https://www.champdogs.co.uk/breeder/242833,,Gloucestershire,,19th March 2026,,,,,,Yes,Parents Fully Health Tested,,Yes,,Yes,,,,,,,"Labrador Retriever
Cotsward Where Eagles Dare x Diklerbrook Charmed
Gloucestershire
19th March 2026
Parents Fully Health Tested"
https://www.champdogs.co.uk/litter/77056,77056,German Shepherd,Llynvees - Litter of Dual Purpose German Shepherd Dog Puppies,,"Llynvees Llyra
Pen-Y-Bont Ar Ogwr",Llynvees,https://www.champdogs.co.uk/breeder/416013,,,,4th December 2025,,,,,,,Yes,,Yes,Yes,,,,,,,,"German Shepherd Dog
Zeuss z Vodnanske Doliny at Rockforce (Imp Cze) x Llynvees Llyra
Pen-Y-Bont Ar Ogwr
4th December 2025
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77054,77054,Cocker Spaniel,Angelkins - Litter of Working Cocker Spaniel Puppies,,Angelkins My Sweet Tallulah,Angelkins,https://www.champdogs.co.uk/breeder/37950,,,,15th November 2025,,,,,,Yes,Parents Health Tested,,,,,,,,,,,"Cocker Spaniel
Kingcott Zachariah x Angelkins My Sweet Tallulah
Highland
15th November 2025
Parents Health Tested"
https://www.champdogs.co.uk/litter/76969,76969,Border Collie,rippletrix - Litter of Dual Purpose Border Collie Puppies,,,rippletrix,https://www.champdogs.co.uk/breeder/453486,,Yorkshire,,5th March 2026,,,,,,,Parents Health Tested,,,,,,,,,,,"Border Collie
Hilltop Zak (Isds00/389539) x Freak Out at My Love Bunny (Isds 00/380009)
Yorkshire
5th March 2026
Parents Health Tested"
https://www.champdogs.co.uk/litter/77053,77053,Golden Retriever,Canndebrae - Litter of Show Golden Retriever Puppies,Sh Ch Cadwst Flash Flame to Wheatcroft,Canndebrae von Liesl,Canndebrae,https://www.champdogs.co.uk/breeder/74462,,North Yorkshire,,8th January 2026,,,,,,,Yes,,Yes,,,,,,,,,"Golden Retriever
Sh Ch Cadwst Flash Flame to Wheatcroft x Canndebrae von Liesl
North Yorkshire
8th January 2026
Sire Fully Health Tested
Dam Health Tested"
https://www.champdogs.co.uk/litter/77052,77052,Spanish Water Dog Zorrazo Everybody Gonna Talk at Lendever,Holamanola - Litter of Dual Purpose Spanish Water Dog Puppies,,Holamanola Paquita Costa,Holamanola,https://www.champdogs.co.uk/breeder/129494,,Devon,,1st June 2026,,,,,,,Yes,,,,,,,,,,,"Spanish Water Dog
Zorrazo Everybody Gonna Talk at Lendever x Holamanola Paquita Costa
Devon
1st June 2026
Sire Health Tested
Dam Fully Health Tested"
