id,ad_id,title,breed,price,location,date_of_birth,age,ready_to_leave,litter_size,available_puppies,posted_date,posted_date_iso,last_updated,seller_name,member_since,verified_breeder,health_checked,hip_scored,elbow_scored,eye_tested,vaccinated,microchipped,wormed,kc_registered,original_breeder,viewable_with_mother,platform,url,scraped_at,error
30994,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,950,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30994,2026-01-24T17:06:56.353443,
30992,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30992,2026-01-24T17:06:59.378218,
30991,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1550,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/part-trained-cocker-spaniels/30991,2026-01-24T17:07:02.299614,
30990,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30990,2026-01-24T17:07:04.930386,
30988,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,800,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30988,2026-01-24T17:07:07.795116,
30984,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,3000,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/trained-cocker-spaniels/30984,2026-01-24T17:07:10.496808,
30979,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,800,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30979,2026-01-24T17:07:13.539852,
30971,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30971,2026-01-24T17:07:16.406544,
30963,,🐶 Buyer’s Checklist for Gun Dogs,,2500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/other-pure-breed/other-pure-breed-puppies/30963,2026-01-24T17:07:19.330882,
30959,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30959,2026-01-24T17:07:22.401080,
30954,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30954,2026-01-24T17:07:25.052950,
30950,,🐶 Buyer’s Checklist for Gun Dogs,,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-visla/hungarian-visla-stud/30950,2026-01-24T17:07:27.869540,
30945,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,9500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30945,2026-01-24T17:07:30.701013,
30943,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,650,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30943,2026-01-24T17:07:33.285047,
30937,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,900,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/part-traind-springer-spaniels/30937,2026-01-24T17:07:36.026303,
30932,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30932,2026-01-24T17:07:39.173948,
30931,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,2900,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/part-trained-labradors/30931,2026-01-24T17:07:41.954266,
30927,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1100,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30927,2026-01-24T17:07:45.020890,
30926,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1495,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30926,2026-01-24T17:07:47.818409,
30920,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1550,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30920,2026-01-24T17:07:50.329456,
30919,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30919,2026-01-24T17:07:53.112583,
30912,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30912,2026-01-24T17:07:56.037741,
30904,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30904,2026-01-24T17:07:58.783147,
30901,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,250,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30901,2026-01-24T17:08:01.582495,
30898,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30898,2026-01-24T17:08:05.116435,
30896,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1100,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30896,2026-01-24T17:08:08.136571,
30891,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1000,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30891,2026-01-24T17:08:10.876191,
30885,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30885,2026-01-24T17:08:13.669696,
30884,,🐶 Buyer’s Checklist for Gun Dogs,,1500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-puppies/30884,2026-01-24T17:08:16.342025,
30882,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30882,2026-01-24T17:08:19.508050,
30881,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30881,2026-01-24T17:08:22.527176,
30880,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30880,2026-01-24T17:08:25.353036,
30877,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30877,2026-01-24T17:08:28.341138,
30876,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,2000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/part-trained-cocker-spaniels/30876,2026-01-24T17:08:31.217443,
30875,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30875,2026-01-24T17:08:34.017137,
30871,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30871,2026-01-24T17:08:37.378643,
30868,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,4000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/trained-labradors/30868,2026-01-24T17:08:40.040412,
30867,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30867,2026-01-24T17:08:42.801190,
30864,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30864,2026-01-24T17:08:45.475864,
30862,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,900,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30862,2026-01-24T17:08:48.095280,
30861,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,900,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30861,2026-01-24T17:08:51.081266,
30851,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,599,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30851,2026-01-24T17:08:54.627207,
30841,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,2200,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30841,2026-01-24T17:08:57.228674,
30835,,🐶 Buyer’s Checklist for Gun Dogs,,0,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-visla/hungarian-visla-stud/30835,2026-01-24T17:08:59.945136,
30832,,🐶 Buyer’s Checklist for Gun Dogs,,2000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-visla/hungarian-visla-puppies/30832,2026-01-24T17:09:02.546789,
30831,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,2400,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/trained-springer-spaniels/30831,2026-01-24T17:09:05.353270,
30818,,🐶 Buyer’s Checklist for Gun Dogs,,1350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/pointer/pointer-puppies/30818,2026-01-24T17:09:08.031224,
30816,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30816,2026-01-24T17:09:10.973712,
30814,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30814,2026-01-24T17:09:13.869850,
30813,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,3750,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/trained-labradors/30813,2026-01-24T17:09:16.665167,
30812,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30812,2026-01-24T17:09:19.377047,
30810,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1100,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30810,2026-01-24T17:09:22.733321,
30807,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30807,2026-01-24T17:09:25.591017,
30802,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1550,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/trained-labradors/30802,2026-01-24T17:09:28.197550,
30800,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30800,2026-01-24T17:09:30.972494,
30797,,🐶 Buyer’s Checklist for Gun Dogs,,800,,,,NOW,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/teckel/teckel-puppies/30797,2026-01-24T17:09:33.615771,
30795,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,995,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30795,2026-01-24T17:09:36.726147,
30788,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30788,2026-01-24T17:09:39.229078,
30782,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,450,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30782,2026-01-24T17:09:41.971519,
30777,,🐶 Buyer’s Checklist for Gun Dogs,,1500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/golden-retriever/golden-retriever-puppies/30777,2026-01-24T17:09:44.510220,
30776,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,4000,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/trained-springer-spaniels/30776,2026-01-24T17:09:47.577861,
30775,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,900,,,,now,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30775,2026-01-24T17:09:50.236130,
30769,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,2300,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/part-traind-springer-spaniels/30769,2026-01-24T17:09:53.223547,
30768,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30768,2026-01-24T17:09:55.707202,
30767,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,240,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30767,2026-01-24T17:09:58.439235,
30761,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,591,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30761,2026-01-24T17:10:01.283721,
30760,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30760,2026-01-24T17:10:04.009325,
30759,,🐶 Buyer’s Checklist for Gun Dogs,,1200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-puppies/30759,2026-01-24T17:10:06.765692,
30755,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30755,2026-01-24T17:10:09.762561,
30754,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30754,2026-01-24T17:10:12.493619,
30745,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,750,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/part-trained-cocker-spaniels/30745,2026-01-24T17:10:15.329303,
30744,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30744,2026-01-24T17:10:18.041354,
30743,,🐶 Buyer’s Checklist for Gun Dogs,,1300,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/teckel/teckel-puppies/30743,2026-01-24T17:10:20.599512,
30740,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,200,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30740,2026-01-24T17:10:23.157583,
30739,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,800,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30739,2026-01-24T17:10:26.333361,
30735,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,400,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30735,2026-01-24T17:10:29.101994,
30734,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30734,2026-01-24T17:10:31.857387,
30732,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,600,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30732,2026-01-24T17:10:34.870094,
30724,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30724,2026-01-24T17:10:37.575710,
30720,,🐶 Buyer’s Checklist for Gun Dogs,,1250,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/gwp/gwp-puppies/30720,2026-01-24T17:10:40.492431,
30714,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,500,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30714,2026-01-24T17:10:43.035003,
30713,,🐶 Buyer’s Checklist for Gun Dogs,,650,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-wirehired-visla/hungarian-wirehired-visla-stud/30713,2026-01-24T17:10:45.974601,
30711,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,123,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30711,2026-01-24T17:10:48.743140,
30708,,🐶 Buyer’s Checklist for Gun Dogs,,1000,,,,now,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/teckel/teckel-puppies/30708,2026-01-24T17:10:51.404852,
30703,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1200,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniel-puppies/30703,2026-01-24T17:10:54.119508,
30702,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labradors-at-stud/30702,2026-01-24T17:10:56.662412,
30698,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1550,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30698,2026-01-24T17:10:59.280719,
30697,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,100,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/part-trained-cocker-spaniels/30697,2026-01-24T17:11:02.178957,
30696,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,1550,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30696,2026-01-24T17:11:04.898052,
30684,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,750,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30684,2026-01-24T17:11:07.716021,
30681,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,475,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30681,2026-01-24T17:11:10.366866,
30676,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,1250,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-puppies/30676,2026-01-24T17:11:12.950758,
30674,,🐶 Buyer’s Checklist for Gun Dogs,,2000,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/hungarian-visla/hungarian-visla-part/30674,2026-01-24T17:11:15.571700,
30673,,🐶 Buyer’s Checklist for Gun Dogs,Cocker Spaniels,350,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/cocker-spaniels-for-sale/cocker-spaniel-at-stud/30673,2026-01-24T17:11:18.435139,
30671,,🐶 Buyer’s Checklist for Gun Dogs,Labradors,1000,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,True,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/labradors-for-sale/labrador-puppies-for-sale/30671,2026-01-24T17:11:21.671009,
30670,,🐶 Buyer’s Checklist for Gun Dogs,Springer Spaniels,350,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,gundogs_direct,https://gundogsdirect.co.uk/dogs-for-sale/springer-spaniels-for-sale/springer-spaniels-at-stud/30670,2026-01-24T17:11:26.372437,
